advertiser_id,platform,location_at,latitude,longitude,altitude,horizontal_accuracy,vertical_accuracy,speed,publisher_id,model,day
49,1,1582289119,40.765602,-73.978192,26.1,65,0,-1,4,25,14
27,0,1581754641,40.8041101,-73.9681605,-3.599999905,20.4,10.1,0,7,8,8
16,1,1581346853,40.783425,-73.943596,7.3,10,0,3.359999895,4,15,3
4,0,1582219657,40.7667432,-73.9840205,77.59999847,24.6,4.5999985,0,5,4,13
44,1,1582039619,40.72854,-73.981905,6.4,14.3,0,0,4,24,11
1,1,1582309133,40.775048,-73.977055,28.7,65,0,-1,4,22,14
44,1,1581935099,40.728745,-73.981788,5.5,31.9,0,0,4,24,10
6,1,1581186103,40.740524,-73.990036,11.8,1000,0,-1,4,16,1
36,1,1582256861,40.710129,-73.997672,6.5,65,0,-1,4,21,14
11,0,1581451672,40.8367398,-73.9436647,7.799999714,15.9,0,0,4,27,4
46,0,1581357824,40.7758318,-73.9603041,0,27.5,0,0,4,1,3
30,1,1581659730,40.758754,-73.977164,23.5,28.3,0,0.322939515,4,24,7
23,1,1581827551,40.779453,-73.976414,26.7,25,0,0.360000014,4,16,9
38,0,1581733774,40.7634124,-73.9705848,-12.39999962,15.8,-1,0,6,0,8
41,1,1581763821,40.76570461,-73.99199613,9.679088593,65,0,-1,4,19,8
31,0,1581374748,40.8238378,-73.9382132,-20.60000038,12,0,0.02534079,4,11,3
28,0,1581686669,40.7121849,-73.987301,-5.599999905,15.9,-1,0,0,6,7
29,0,1581306220,40.7294776,-73.9768633,-18.29999924,15.9,2,0,7,2,3
4,0,1582142993,40.766711,-73.9839746,0,17.1,-1,0,5,4,12
22,1,1582218229,40.842459,-73.943984,27.5,20,0,-1,4,25,13
29,0,1581699619,40.7601521,-73.9882717,-20.29999924,25.2,2,0,3,2,7
26,1,1582112718,40.810481,-73.959225,28.5,20,0,-1,4,17,12
36,1,1582107145,40.709942,-73.997613,6.4,65,0,-1,4,21,12
3,1,1581281944,40.716993,-73.99565,14.2,5,0,5.809999943,4,17,2
16,1,1582124842,40.708599,-73.999917,4.6,10,0,0.589999974,4,15,12
24,1,1581517735,40.829279,-73.94607,24.5,65,0,-1,4,23,5
38,0,1582166407,40.7634405,-73.9704804,-5.400000095,23,-1,0,6,0,13
45,0,1581583043,40.7972942,-73.9486841,56.5,15.8,0,0,4,9,6
24,1,1581746211,40.829626,-73.945976,44.4,14.3,0,1.423239045,4,23,8
45,0,1581752151,40.7972937,-73.9486841,56.5,15.6,0,0,4,9,8
22,1,1581683638,40.822612,-73.948475,30,65,0,-1,4,25,7
14,1,1581183109,40.74454,-73.985373,14.7,65,0,-1,4,22,1
46,0,1581469576,40.7751713,-73.9634261,-5.599999905,17.8,0,0,4,1,5
37,0,1582030901,40.7743638,-73.9654531,-14.5,17,0,0.029676955,4,8,11
47,1,1581718232,40.768288,-73.987097,24.5,54.9,0,7.459412575,4,24,7
39,1,1582314572,40.76877,-73.981183,3.1,1375.6,0,-1,4,20,14
29,0,1582280754,40.7294684,-73.976834,-13.09999943,16.6,2.5999994,0,3,2,14
43,1,1581625116,40.75556054,-73.97667143,40.60085297,65,0,-1,4,16,6
25,1,1581219313,40.786019,-73.98104,17,20,0,-1,4,16,2
3,1,1581601709,40.720725,-73.99251,13.8,10,0,8.039999962,4,17,6
9,1,1582136957,40.763461,-73.996392,6.1,32,0,0.942932546,4,20,12
27,0,1582164296,40.8040643,-73.9681481,-3.5,16.4,2,0,7,8,13
45,0,1582268554,40.7972832,-73.94868,56.5,15.8,0,0,4,9,14
8,0,1581382623,40.7705812,-73.9545637,-22.79999924,15.5,-1,0,0,5,4
27,0,1582273732,40.8040872,-73.9682481,-3.5,17.6,2,0,7,8,14
13,1,1581904531,40.794168,-73.97216,26.7,65,0,-1,4,23,10
0,1,1581437096,40.715874,-74.007201,10,20,0,-1,4,18,4
37,0,1582108915,40.7468667,-73.9876356,-20.69999886,30,0,8.361252,4,8,12
34,0,1581966695,40.8162958,-73.9569994,0,16.7,0,0,4,3,10
34,0,1581711497,40.7825707,-73.9485433,-28.29999924,16.5,0,0,4,3,7
37,0,1581759991,40.7557575,-73.9750636,-19.29999924,45.2,0,0.028079802,4,8,8
24,1,1582251002,40.829225,-73.946095,37.3,65,0,-1,4,23,14
31,0,1582152735,40.8238471,-73.9383026,-3.124938965,17.6,0,0.008964074,4,11,12
18,0,1582238547,40.7652218,-73.9465891,-9.391876221,3.8,0,0.23197548,4,10,13
16,1,1581520285,40.761014,-73.956294,5.8,30,0,17.69000053,4,15,5
15,1,1581445504,40.838446,-73.941614,39.2,65,0,-1,4,26,4
34,0,1581526193,40.7658736,-73.9808544,-10.29999924,16,0,0,4,3,5
35,1,1581609697,40.739138,-73.993297,13.9,65,0,-1,4,21,6
2,1,1582225735,40.769354,-73.987191,26.9,65,0,-1,4,14,13
24,1,1581866122,40.829218,-73.946128,34.2,65,0,-1,4,23,9
6,1,1582030503,40.751955,-73.970904,19.9,30,0,1.960000038,4,16,11
36,1,1581731966,40.710044,-73.997573,6.3,65,0,-1,4,21,8
37,0,1581692862,40.7626432,-73.9695892,-19.5,53.4,0,0.025685,4,8,7
36,1,1581532654,40.71834,-73.994387,11.8,65,0,-1,4,21,5
26,1,1582079504,40.810369,-73.959313,29.5,65,0,-1,4,17,12
18,0,1582238564,40.765233,-73.9466983,-8.767730713,11.9,0,0.80453724,4,10,13
27,0,1581927902,40.8040871,-73.9681676,-4.300000191,41.8,32.600002,0,7,8,10
25,1,1581696554,40.78594,-73.978692,21.8,65,0,-1,4,16,7
19,1,1582035395,40.714759,-73.997851,11,20,0,-1,4,22,11
22,1,1581347130,40.84248,-73.943987,29.6,65,0,-1,4,25,3
14,1,1581300612,40.740445,-73.979694,13.5,24.6,0,-1,4,22,3
3,1,1581280138,40.730491,-73.980452,5.7,5,0,7.019999981,4,17,2
4,0,1581356680,40.7669886,-73.9839925,77.5,16,2,0,5,4,3
15,1,1581359588,40.836381,-73.943944,42,20,0,-1,4,26,3
37,0,1581536456,40.7670903,-73.9793549,13.90000057,7.3,0,10.4099045,4,8,5
38,0,1581555150,40.7631627,-73.9702474,-10.59999943,53.6,-1,0,6,0,6
8,0,1581618669,40.7623268,-73.9694789,20.10000038,15.5,-1,0,0,5,6
26,1,1582264335,40.807565,-73.958962,42.3,65,0,-1,4,17,14
9,1,1581194869,40.763463,-73.974944,22.1,65,0,-1,4,20,1
31,0,1581883805,40.8240334,-73.9382165,-20,15,0,0,4,11,9
21,1,1581582100,40.747342,-73.985953,21.8,65,0,-1,2,20,6
37,0,1581169321,40.7533399,-73.9853136,38.27441406,25.6,0,0.029759426,4,8,1
34,0,1582110424,40.7809095,-73.9451991,0,42.3,0,0,4,3,12
42,0,1581276492,40.7323968,-74.0007884,-29.10000038,15.7,-1,0,0,7,2
9,1,1581525813,40.763067,-73.97414,18.1,25,0,0.553469837,4,20,5
2,1,1581991038,40.816483,-73.938348,7.8,65,0,-1,4,14,11
29,0,1581995817,40.7296071,-73.9768832,-18.29999924,15.3,2,0,7,2,11
37,0,1581168699,40.7533941,-73.9852345,-15,31.8,0,0.023112342,4,8,1
49,1,1581883374,40.765603,-73.978148,26,65,0,-1,4,25,9
37,0,1581513327,40.7643834,-73.9689,-17.60000038,29.8,0,0.42528203,4,8,5
19,1,1581187598,40.714686,-73.99789,10.9,65,0,-1,4,22,1
16,1,1581657796,40.76205,-73.954872,4.6,30,0,17.14999962,4,15,7
3,1,1581768742,40.721158,-73.975448,6.1,65,0,-1,4,17,8
38,0,1582064665,40.763295,-73.9705004,-10.59999943,15.3,-1,0,6,0,11
37,0,1581980485,40.7147018,-74.0138652,60.19999695,60,0,0.2103686,4,8,10
46,0,1582164706,40.7902747,-73.9476585,-36.30000305,15.9,0,0,4,1,13
24,1,1581625682,40.845318,-73.933007,50.2,65,0,-1,4,23,6
29,0,1581991121,40.7296097,-73.9769083,-18.29999924,15,9.800001,0,3,2,11
42,0,1582224593,40.7290566,-74.0013901,-26.69999886,15.9,-1,0,0,7,13
16,1,1581305059,40.708247,-73.999447,25.7,10,0,18.87999916,4,15,3
32,1,1581462033,40.715594,-74.009259,-1,58.3,0,-1,4,23,4
23,1,1581775431,40.751376,-74.00143,9.9,10,0,0.300000012,4,16,8
31,0,1581312053,40.823867,-73.9382538,-26.89999962,15.7,0,0,4,11,3
22,1,1581457464,40.735373,-73.99078,15,65,0,-1,4,25,4
18,0,1582310765,40.7627319,-73.948961,-2.04864502,18.9,0,0,4,10,14
27,0,1581966080,40.8040479,-73.9680203,0,29.2,-1,0,7,8,10
29,0,1581636360,40.7296016,-73.9769286,-18.29999924,17.1,2,0,3,2,6
45,0,1581583648,40.7972939,-73.9486841,56.5,15.8,0,0,4,9,6
30,1,1581522658,40.836306,-73.944744,40.3,15,0,4.023112594,4,24,5
14,1,1581550121,40.742879,-73.983038,15,14.2,0,2.042887617,4,22,5
43,1,1581731380,40.74452662,-73.98009201,15.91933823,30,0,0,4,16,8
44,1,1582121656,40.728527,-73.981778,8.1,65,0,-1,4,24,12
23,1,1582136332,40.760538,-73.982876,22.3,65,0,-1,4,16,12
38,0,1582147650,40.7633848,-73.9704864,-10.79999924,16.1,-1,0,6,0,12
49,1,1581122424,40.765555,-73.978185,25.1,65,0,-1,4,25,1
31,0,1581279832,40.8236213,-73.9396594,-27.29999924,16.4,0,0,4,11,2
9,1,1581202516,40.760998,-73.972178,21.7,65,0,-1,4,20,1
44,1,1581641942,40.728296,-73.981744,3.6,106.3,0,0,4,24,7
26,1,1581454203,40.810409,-73.959282,29,65,0,-1,4,17,4
31,0,1581896294,40.8238488,-73.9412355,-20.89999962,3.2,0,0.16840726,4,11,9
32,1,1581304825,40.706706,-74.016632,5.5,65,0,-1,4,23,3
13,1,1581220691,40.753631,-73.984904,24.2,65,0,-1,4,23,2
18,0,1582098756,40.762679,-73.9492611,0,15.7,0,0,4,10,12
47,1,1582235624,40.761678,-73.965268,21.2,14.8,0,4.128904165,4,24,13
35,1,1582017453,40.752689,-74.003279,11.2,35.1,0,-1,4,21,11
29,0,1582125673,40.7294583,-73.9769097,-15.60000038,29.4,2,0,3,2,12
39,1,1582257858,40.807577,-73.961872,44.4,65,0,-1,4,20,14
46,0,1582231842,40.7741426,-73.9632692,-13.69999981,15.7,0,0,4,1,13
15,1,1581967559,40.793891,-73.93202,1.1,10,0,8.180000305,4,26,10
45,0,1582114504,40.7972981,-73.9486883,56.5,15.8,0,0,4,9,12
17,1,1581355351,40.751146,-73.991105,16.1,65,0,-1,4,21,3
4,0,1582011086,40.7668039,-73.9840745,0,17.6,-1,0,5,4,11
41,1,1582216474,40.76563597,-73.99196657,8.679260254,65,0,-1,4,19,13
46,0,1581353292,40.7792814,-73.955799,-13.5,15.4,0,0,4,1,3
46,0,1582026223,40.7878523,-73.9453683,0,31.5,0,0,4,1,11
6,1,1582202618,40.752139,-73.971438,17.8,30,0,5.829999924,4,16,13
37,0,1581947172,40.778993,-73.9777011,-8.599999428,12.7,0,7.710761,4,8,10
8,0,1581712040,40.770558,-73.954581,0,15.3,-1,0,0,5,7
31,0,1581736777,40.8240329,-73.9382168,0,15,0,0,4,11,8
37,0,1581250887,40.7533504,-73.9848459,-15,24.8,0,2.6445138,4,8,2
29,0,1582136859,40.7220724,-73.9935083,-19.60000038,15.9,2,0,3,2,12
18,0,1581971846,40.7626757,-73.9492843,-10.29999924,15.6,0,0,4,10,10
42,0,1581431935,40.7290463,-74.0013801,-26.89999962,16,-1,0,0,7,4
37,0,1582022912,40.7499367,-73.978241,-16.39999962,21.8,0,6.6766357,4,8,11
2,1,1581729522,40.805868,-73.947177,13.2,65,0,-1,4,14,8
47,1,1581387467,40.768683,-73.991204,8.2,65,0,-1,4,24,4
24,1,1582156716,40.831104,-73.941775,45.2,65,0,-1,4,23,12
0,1,1581853052,40.715897,-73.993311,12.1,50,0,0,4,18,9
0,1,1581481618,40.7159,-73.9932,14,65,0,-1,4,18,5
21,1,1581312700,40.747381,-73.985904,21.4,65,0,-1,2,20,3
4,0,1582022716,40.7668691,-73.9840632,0,24,-1,0,5,4,11
23,1,1582205314,40.76073,-73.983479,20.7,65,0,-1,4,16,13
17,1,1581710532,40.722591,-73.982993,6,14.2,0,0.583354302,4,21,7
40,1,1581648570,40.739225,-73.973181,2.1,10,0,16.88999939,4,13,7
2,1,1581721536,40.816517,-73.938725,7.2,10,0,2.170000076,4,14,7
21,1,1582270363,40.747222,-73.986717,21.1,65,0,-1,2,20,14
31,0,1582158934,40.8240302,-73.9382,-20.10000038,15,0,0,4,11,13
22,1,1581925778,40.822644,-73.948454,27.9,65,0,-1,4,25,10
34,0,1581915969,40.7809658,-73.9453284,0,16,0,0,4,3,10
46,0,1581276946,40.7817322,-73.9559411,-5.300000191,17,0,1.1367778,4,1,2
18,0,1581842045,40.7589846,-73.9592556,16.90979004,3.9,0,21.23086,4,10,9
18,0,1581692714,40.7626817,-73.9492801,-11.29999924,15.7,0,0,4,10,7
28,0,1581899190,40.7121903,-73.9873038,-5.599999905,16.4,-1,0,0,6,10
18,0,1581799153,40.7622702,-73.9495186,0,16.4,0,0,4,10,8
17,1,1581414263,40.777399,-73.94889,14.3,14.2,0,0,4,21,4
12,1,1581971516,40.710019,-73.995515,5,48.2,0,-1,4,15,10
27,0,1581909936,40.8041485,-73.9682017,0,16,-1,0,7,8,10
37,0,1581514420,40.7384802,-73.983581,-26.5,54.5,0,2.4219596,4,8,5
36,1,1581580682,40.709988,-73.997685,6.6,65,0,-1,4,21,6
46,0,1582326041,40.7741507,-73.9632674,-13.5,16,0,0,4,1,14
44,1,1582039522,40.72854,-73.981905,6.4,30.5,0,0,4,24,11
11,0,1581382819,40.8367622,-73.943612,7.799999714,17.2,0,0,4,27,4
31,0,1581601164,40.8229356,-73.9369493,0,17.1,0,0,4,11,6
44,1,1581465471,40.728885,-73.980479,5.4,4286,0,-1,4,24,4
4,0,1582262880,40.7667723,-73.9841025,0,28.7,-1,0,5,4,14
9,1,1581856768,40.76918,-73.978602,26.7,32,0,1.67494297,4,20,9
41,1,1582209999,40.76553364,-73.99190174,9.266570091,65,0,-1,4,19,13
30,1,1581933853,40.836558,-73.944687,40.9,42.4,0,0,4,24,10
10,1,1581370677,40.743452,-73.986407,11.9,165,0,-1,4,13,3
49,1,1581581562,40.765601,-73.978215,26.7,65,0,-1,4,25,6
23,1,1582202051,40.77901,-73.974305,24,65,0,-1,4,16,13
22,1,1581772466,40.822704,-73.948419,29.7,65,0,-1,4,25,8
49,1,1581979077,40.763955,-73.973933,20.6,65,0,-1,4,25,10
33,1,1581322872,40.786879,-73.943513,6.8,20,0,-1,4,14,3
32,1,1581866942,40.703284,-74.007423,9.2,14.2,0,19.0807635,4,23,9
4,0,1581837145,40.7668388,-73.9840594,85.40000153,17.4,7.600006,0,5,4,9
43,1,1581405742,40.75101942,-73.97626108,17.79425777,27.8,0,-1,4,16,4
4,0,1581620340,40.7670813,-73.9844639,49.39999771,30.5,2,0,5,4,6
31,0,1581201053,40.823575,-73.9378895,-20.79999924,10.5,0,0.26472202,4,11,1
9,1,1582008878,40.766657,-73.980344,29.4,65,0,-1,4,20,11
17,1,1581428937,40.77739,-73.948973,16.1,20,0,-1,4,21,4
36,1,1582223144,40.709996,-73.997494,6.6,65,0,-1,4,21,13
41,1,1582132710,40.76640314,-73.98977654,12.98024922,12.1,0,0.849727035,4,19,12
46,0,1581967209,40.7745786,-73.9581571,-16.60000038,29.6,0,0,4,1,10
44,1,1582058122,40.754422,-73.98459,20,54.3,0,0.161252603,4,24,11
14,1,1581121477,40.746356,-73.985608,14.5,65,0,-1,4,22,1
37,0,1581254923,40.7279654,-74.0019139,-26.69999886,14.4,0,0.1464579,4,8,2
45,0,1581262480,40.797283,-73.9486802,55.89999771,15.7,0,0,4,9,2
2,1,1581867847,40.827981,-73.940429,16.9,65,0,-1,4,14,9
14,1,1581419965,40.742865,-73.980162,17,65,0,-1,4,22,4
14,1,1581177818,40.741644,-73.981099,13.1,48.1,0,0.793579757,4,22,1
34,0,1581679430,40.7682643,-73.9525617,-24.89999962,18.2,0,9.39,4,3,7
7,1,1581976177,40.718109,-74.0067,7.4,10,0,7.210000038,1,16,10
48,1,1582264544,40.76915,-73.951552,12,65,0,-1,4,23,14
32,1,1581870869,40.707071,-74.016573,2.2,14.6,0,0,4,23,9
34,0,1581799522,40.7809753,-73.9453399,0,15.9,0,0.004260945,4,3,8
44,1,1581311280,40.728574,-73.98175,8.3,65,0,-1,4,24,3
22,1,1581551670,40.852612,-73.936703,54.7,65,0,-1,4,25,5
36,1,1581819828,40.710223,-73.997632,7,65,0,-1,4,21,9
49,1,1581639690,40.727921,-73.981245,11.1,20,0,-1,4,25,7
37,0,1581255243,40.7384948,-74.0023349,-26.60000038,8.8,0,0.275103,4,8,2
26,1,1582257544,40.81039,-73.959254,29,65,0,-1,4,17,14
42,0,1581867555,40.7323101,-74.0007252,-31.39999962,15.9,-1,0,0,7,9
44,1,1582039621,40.72854,-73.981905,6.4,14.3,0,0,4,24,11
36,1,1581713877,40.709992,-73.997614,6.4,65,0,-1,4,21,7
0,1,1581707001,40.715884,-74.007197,9.9,20,0,-1,4,18,7
31,0,1581750674,40.8238997,-73.9382431,-23.79999924,15.7,0,0,4,11,8
31,0,1581170477,40.8200522,-73.9364456,-26.78729248,3.2,0,7.982565,4,11,1
32,1,1581659996,40.706709,-74.016701,4.9,65,0,-1,4,23,7
32,1,1581445037,40.75757,-73.97443,23.5,65,0,-1,4,23,4
0,1,1582137962,40.715863,-74.007211,10,20,0,-1,4,18,12
42,0,1582213980,40.7290458,-74.0013905,-26.69999886,31.4,-1,0,0,7,13
29,0,1581187012,40.729474,-73.9768408,-18.29999924,15,2,0,3,2,1
34,0,1581650923,40.7809831,-73.9453538,0,17.2,0,0,4,3,7
25,1,1582280918,40.786073,-73.981197,16.3,20,0,-1,4,16,14
7,1,1581892634,40.720585,-73.974768,3.4,10,0,17.38999939,1,16,9
23,1,1581827430,40.779396,-73.976574,27.7,25,0,0,4,16,9
25,1,1581536382,40.77497,-73.980695,26.9,65,0,-1,4,16,5
36,1,1582310906,40.717522,-73.991796,11.5,65,0,-1,4,21,14
38,0,1582159180,40.7632372,-73.9703908,0,36.2,-1,0,6,0,13
31,0,1581456098,40.8409995,-73.9409306,39.89999771,82.5,0,0,4,11,4
47,1,1581267704,40.7686,-73.991099,8.9,65,0,-1,4,24,2
26,1,1581267194,40.810388,-73.959295,29,65,0,-1,4,17,2
5,1,1582215093,40.762827,-73.967942,20.1,65,0,-1,4,14,13
11,0,1581742278,40.8367945,-73.9446157,0,500,0,0,4,27,8
7,1,1581200553,40.784783,-73.946228,1.4,10,0,4.070000172,1,16,1
31,0,1581434710,40.8409995,-73.9409306,39.89999771,56.1,0,0,4,11,4
29,0,1581284491,40.760212,-73.9879434,-20.39999962,31,2,0,7,2,2
44,1,1581273385,40.728885,-73.980479,-2.4,4286,0,-1,4,24,2
5,1,1581633748,40.73671,-73.997237,10,65,0,-1,4,14,6
7,1,1581756038,40.78636,-73.940385,5.4,65,0,-1,1,16,8
44,1,1581639191,40.728782,-73.98019,5.8,4319,0,-1,4,24,7
28,0,1581741804,40.7121684,-73.9872842,-5.599999905,15.1,-1,0,0,6,8
31,0,1581692656,40.8184034,-73.9451903,-19.03530884,3.3,0,12.808253,4,11,7
19,1,1581798551,40.718521,-73.994247,11,2000,0,-1,4,22,8
41,1,1582164192,40.7260467,-74.00379955,-8.054169655,67,0,-1,4,19,13
11,0,1581744213,40.8364862,-73.9446157,0,500,0,0,4,27,8
45,0,1582154754,40.7986516,-73.952377,-31.39999962,37.3,0,0,4,9,12
33,1,1581990415,40.786879,-73.943475,6.8,65,0,-1,4,14,11
27,0,1581471642,40.8039409,-73.9681347,0,17.2,-1,0,7,8,5
30,1,1582313969,40.834578,-73.944449,33.6,84.5,0,-1,4,24,14
23,1,1581216485,40.779549,-73.976453,27.4,65,0,-1,4,16,2
24,1,1581163748,40.829228,-73.946095,36.7,65,0,-1,4,23,1
45,0,1581324040,40.7972832,-73.9486803,55.89999771,15.6,0,0,4,9,3
8,0,1581879877,40.7705289,-73.9545655,0,15.1,-1,0,0,5,9
4,0,1582140585,40.7667799,-73.9841386,77.59999847,26.4,8.299995,0.071808204,5,4,12
9,1,1581828987,40.766638,-73.980462,29.7,65,0,-1,4,20,9
48,1,1581310903,40.769164,-73.951564,11.9,65,0,-1,4,23,3
45,0,1581730374,40.7972951,-73.9486837,56.5,15.3,0,0,4,9,8
26,1,1582244795,40.810432,-73.959256,28.7,20,0,-1,4,17,14
41,1,1581170242,40.76565261,-73.99196705,9.745106266,20,0,-1,4,19,1
29,0,1581791425,40.7601896,-73.9878788,-20,23.6,2,0,3,2,8
29,0,1581866643,40.7601866,-73.9882377,-20.29999924,15.8,2,0,3,2,9
37,0,1582019704,40.7534615,-73.9728535,-21.5,25.9,0,8.501918,4,8,11
4,0,1582233800,40.766711,-73.9840677,78,15.7,2,0,5,4,13
22,1,1581678719,40.822703,-73.948547,29.2,65,0,-1,4,25,7
24,1,1582203449,40.829177,-73.946143,36.6,65,0,-1,4,23,13
7,1,1581640880,40.786389,-73.940374,5.3,20,0,-1,1,16,7
20,1,1581223029,40.711562,-73.992898,6.9,30,0,9.539999962,4,12,2
41,1,1581643808,40.76704068,-73.98941684,13.26327859,16.1,0,0.583900928,4,19,7
34,0,1582029153,40.76598,-73.9808916,-8.5,16.5,0,0,4,3,11
14,1,1581816249,40.742919,-73.980276,16.9,65,0,-1,4,22,9
16,1,1581952327,40.759708,-73.957935,3.7,10,0,1.620000005,4,15,10
19,1,1582133933,40.714735,-73.997866,11.7,65,0,-1,4,22,12
17,1,1581326564,40.777453,-73.948951,16.4,65,0,-1,4,21,3
29,0,1582094311,40.7294911,-73.9768264,0,16.6,-1,0,3,2,12
27,0,1581209939,40.8041044,-73.9681035,0,23,-1,0,7,8,2
4,0,1581487760,40.7669908,-73.9840035,77.5,15.9,5.0999985,0,5,4,5
29,0,1581395489,40.7408643,-73.9893993,-28,16.1,2,0,7,2,4
43,1,1581944539,40.74448626,-73.98010927,16.8001976,10,0,0,4,16,10
33,1,1581580445,40.786853,-73.943457,6.9,65,0,-1,4,14,6
33,1,1581159387,40.786914,-73.943525,7,20,0,-1,4,14,1
3,1,1581744064,40.721035,-73.975282,5.4,35.4,0,-1,4,17,8
10,1,1581561476,40.758258,-73.986839,19.2,65,0,-1,4,13,6
24,1,1581992145,40.829192,-73.946156,39.7,65,0,-1,4,23,11
34,0,1582195898,40.7809572,-73.9453694,0,17,0,0.002670757,4,3,13
1,1,1581875937,40.807898,-73.959354,42.9,65,0,-1,4,22,9
37,0,1581612064,40.7605629,-73.9739012,-16.89999962,46.5,0,7.461677,4,8,6
19,1,1581190646,40.714686,-73.99789,10.9,65,0,-1,4,22,1
28,0,1581864493,40.7121786,-73.9872725,-5.599999905,15.4,-1,0,0,6,9
31,0,1582323775,40.8395059,-73.9399369,32.67272949,10.5,0,1.8718263,4,11,14
12,1,1581849839,40.709927,-73.995864,5.3,65,0,-1,4,15,9
25,1,1582214307,40.786111,-73.980962,17.1,65,0,-1,4,16,13
28,0,1582249629,40.7257217,-73.9835527,-30.79999924,14.9,-1,0,0,6,14
17,1,1581554521,40.759376,-73.984534,21.4,65,0,-1,4,21,6
37,0,1581948631,40.7622989,-73.9680057,-20.5,25.9,0,3.804025,4,8,10
30,1,1582136097,40.836581,-73.944526,38.1,20,0,-1,4,24,12
25,1,1581638328,40.786103,-73.981019,17,65,0,-1,4,16,6
3,1,1581475134,40.721151,-73.97548,5.7,65,0,-1,4,17,5
30,1,1581659845,40.759249,-73.980765,19.9,14.5,0,0.318562407,4,24,7
34,0,1582145472,40.7809644,-73.9453543,0,31.7,0,0,4,3,12
47,1,1581636948,40.769705,-73.991718,7.2,183,0,-1,4,24,6
0,1,1581129405,40.714641,-74.004378,11.6,65,0,-1,4,18,1
31,0,1582157164,40.8240314,-73.9381971,-20.19999886,14.9,0,0,4,11,13
5,1,1581437190,40.767763,-73.964265,28.4,65,0,-1,4,14,4
16,1,1582212196,40.801037,-73.929974,3.4,10,0,15.48999977,4,15,13
29,0,1581513633,40.7295925,-73.9768991,-18.29999924,15.5,2,0,3,2,5
34,0,1582159602,40.7809769,-73.9453212,0,15.9,0,0,4,3,13
12,1,1581883977,40.710043,-73.995531,5.1,48.2,0,-1,4,15,9
29,0,1581416490,40.7295898,-73.9768112,0,25.4,-1,0,3,2,4
46,0,1581723613,40.7767962,-73.9611518,-2.599999905,17.9,0,0.89145803,4,1,7
46,0,1582075716,40.7806238,-73.9609595,-5.800000191,16.7,0,0.052787,4,1,12
46,0,1581290700,40.7694243,-73.9638608,-7.200000286,17.2,0,0,4,1,2
41,1,1582132725,40.76643032,-73.98997514,12.08261332,16.1,0,0.535741746,4,19,12
12,1,1581528537,40.709941,-73.995564,5.4,65,0,-1,4,15,5
7,1,1582182178,40.786348,-73.940349,5.4,20,0,-1,1,16,13
29,0,1581421945,40.729479,-73.9768263,0.400000036,15.3,2,0,3,2,4
46,0,1581482841,40.7878455,-73.9452633,0,28.8,0,0,4,1,5
30,1,1581617031,40.836645,-73.944536,33.5,65,0,-1,4,24,6
35,1,1581864610,40.752843,-74.003038,11.6,65,0,-1,4,21,9
18,0,1581839515,40.7626803,-73.9492778,-11.29999924,15.7,0,0,4,10,9
36,1,1581726456,40.709931,-73.997579,6.6,65,0,-1,4,21,8
1,1,1582242636,40.769369,-73.982204,27.7,14.7,0,1.023432099,4,22,13
46,0,1581259948,40.7860791,-73.9508214,-24.60000038,16.3,0,0,4,1,2
29,0,1581253513,40.7294919,-73.9768236,0,16,-1,0,7,2,2
29,0,1581175171,40.7295075,-73.9768558,-18.29999924,16.5,9.1,0,3,2,1
18,0,1582295610,40.7628095,-73.9492076,-22.79999924,17.5,0,0.047660537,4,10,14
27,0,1582015759,40.8040858,-73.9681713,0,26.8,-1,0,7,8,11
36,1,1581888634,40.710003,-73.997591,6.5,65,0,-1,4,21,9
31,0,1581549005,40.8267133,-73.9355398,-21.60000038,3.3,0,8.891333,4,11,5
36,1,1581861454,40.710308,-73.99749,5.2,65,0,-1,4,21,9
7,1,1581431692,40.786387,-73.940374,5.4,65,0,-1,1,16,4
7,1,1581970277,40.78591,-73.943039,7,65,0,-1,1,16,10
6,1,1581537111,40.753759,-73.97664,19.6,1000,0,-1,4,16,5
34,0,1581870535,40.7809789,-73.9453228,0,16.2,0,0,4,3,9
0,1,1582089876,40.717751,-73.992462,13.6,65,0,-1,4,18,12
18,0,1581174734,40.7626981,-73.9492722,-11.29999924,15.8,0,0,4,10,1
2,1,1581193449,40.814924,-73.940319,9.5,65,0,-1,4,14,1
0,1,1581413928,40.715948,-73.993241,14.3,22,0,-1,4,18,4
23,1,1581338508,40.769416,-73.98335,24.3,10,0,10.14000034,4,16,3
30,1,1581660132,40.765159,-73.99488,4.8,14.2,0,0,4,24,7
4,0,1582056389,40.7667631,-73.9840394,77.79999542,16.1,9.5,0,5,4,11
18,0,1581597605,40.7626881,-73.9492561,-11.5,15.5,0,0,4,10,6
42,0,1581701909,40.7290403,-74.0013883,-26.39999962,17.6,-1,0,0,7,7
1,1,1581459823,40.816299,-73.946697,10.1,14.4,0,0,4,22,4
26,1,1581522869,40.810469,-73.959228,28.4,20,0,-1,4,17,5
49,1,1582105083,40.76558,-73.97821,25.9,65,0,-1,4,25,12
19,1,1581805404,40.718521,-73.994247,11,2000,0,-1,4,22,8
46,0,1581166686,40.7880365,-73.9452567,0,16.9,0,0,4,1,1
29,0,1581855280,40.7602268,-73.9881383,-20.39999962,34.5,2,0,3,2,9
21,1,1581662744,40.747518,-73.98937,15.7,65,0,-1,2,20,7
